id,userName,userImage,date,score,scoreText,url,title,text,replyDate,replyText,version,thumbsUp,criterias
gp:AOqpTOHkq_m30w1-DwCOElVFB5DfPo1cOMxgyytWsHopwe61CVxXw5JnPRncUVXr8ei7pDIA663_W46xCbZwLA,Alexander Ferreira,https://lh3.googleusercontent.com/-JkCskUMUatw/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBJyTelJHzY_nnB6PitL5mTthNyQA/photo.jpg,2019-05-20T21:33:58.700Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHkq_m30w1-DwCOElVFB5DfPo1cOMxgyytWsHopwe61CVxXw5JnPRncUVXr8ei7pDIA663_W46xCbZwLA,,"Depois que uso, ele fica consumindo muito a bateria.",2019-05-21T17:44:25.731Z,"Olá, Alexander. Por favor, envie uma imagem (print) da tela de utilização do app, e mais detalhes do consumo de bateria para o e-mail aplicativos@bradesco.com.br. Vamos solicitar análise.",3.4.4,0,"[{""criteria"":""vaf_never_display_inappropriate_ads"",""rating"":null},{""criteria"":""vaf_phase1_tracking_stocks"",""rating"":null},{""criteria"":""vaf_phase1_making_payments"",""rating"":null}]"
gp:AOqpTOEIODFOqG8uLvo_Ewrou3cNrr6mIAO6N6aIO5Pz6cL-wEl0F3d3zPfwTrlo89ayJLXmPlpp4OGidV47oA,pabskstorm,https://lh3.googleusercontent.com/a-/AOh14Gioq72Ch-7uWAgBccpQODqzH-VX9e6wgP-LK4llqTs,2019-05-20T16:34:29.760Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOEIODFOqG8uLvo_Ewrou3cNrr6mIAO6N6aIO5Pz6cL-wEl0F3d3zPfwTrlo89ayJLXmPlpp4OGidV47oA,,sempre melhorando,,,3.4.4,0,"[{""criteria"":""vaf_phase1_investing"",""rating"":1},{""criteria"":""vaf_phase1_tax_preparation"",""rating"":3},{""criteria"":""vaf_phase1_auto_investing"",""rating"":1}]"
gp:AOqpTOGHgQleYFDwDUXJX3ZBB7uXQV-H6GLAVL0zAxptf6yQS2utnHiXGnn4qcaLfZJsN7fh5uJd9UYaT0tvbA,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2019-05-20T16:31:08.400Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGHgQleYFDwDUXJX3ZBB7uXQV-H6GLAVL0zAxptf6yQS2utnHiXGnn4qcaLfZJsN7fh5uJd9UYaT0tvbA,,otimo app,,,3.4.4,0,"[{""criteria"":""vaf_phase1_making_payments"",""rating"":1},{""criteria"":""vaf_never_display_inappropriate_ads"",""rating"":2},{""criteria"":""vaf_phase1_trading_stocks"",""rating"":1}]"
gp:AOqpTOGmezlSjxn7PL4Jke8RKISfEyaxJhhTD8aiuwW8PupkTLz3h3WyhcFhSoXBnXfEF68nCecPXXx43jiZqg,Camila Cavalcante,https://lh3.googleusercontent.com/a-/AOh14GhoRkmpFjImSQ9OGMd9K6nOAZ7SPzDkNxrW3svyqA,2019-05-19T19:01:22.410Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGmezlSjxn7PL4Jke8RKISfEyaxJhhTD8aiuwW8PupkTLz3h3WyhcFhSoXBnXfEF68nCecPXXx43jiZqg,,"muito bom, super confiavel",,,3.4.4,0,"[{""criteria"":""vaf_phase1_auto_investing"",""rating"":null},{""criteria"":""vaf_never_display_meet_expectations"",""rating"":null},{""criteria"":""vaf_phase1_tracking_finances"",""rating"":null}]"
gp:AOqpTOEkhmdxxfXbLBolNbSpDQyFtD3QzatAvO4GCMtd5pouEJSZMbYJF7aQWBTPXjUlCRbWelANX3Iefv9bWQ,Lucas Campelo,https://lh3.googleusercontent.com/-6Fur1smM6vc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nAj2coDaHxW8eaYl_BDm9lg5PKksA/photo.jpg,2019-05-19T16:56:36.171Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOEkhmdxxfXbLBolNbSpDQyFtD3QzatAvO4GCMtd5pouEJSZMbYJF7aQWBTPXjUlCRbWelANX3Iefv9bWQ,,bom,,,3.4.4,0,"[{""criteria"":""vaf_phase1_managing_mortgages"",""rating"":null},{""criteria"":""vaf_never_display_easy_to_use"",""rating"":null},{""criteria"":""vaf_phase1_homescreen_widgets"",""rating"":null}]"
gp:AOqpTOHzYdnErZDd2EsQeiHaKcU-wH6rPZ71ibuyDi1LrGC9ciomSD2bS3XIO6jql1MNGCuoL-k1xd1nThg3QA,Sergio Barros,https://lh3.googleusercontent.com/a-/AOh14GgS0mUyZ8pITP7gpFR2X2zazoj_U1jU77hhpWLrhw,2019-05-18T04:43:12.135Z,3,3,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHzYdnErZDd2EsQeiHaKcU-wH6rPZ71ibuyDi1LrGC9ciomSD2bS3XIO6jql1MNGCuoL-k1xd1nThg3QA,,Conseguiram consertar o acesso. Não acho a interface tão ruim como falam e é bem rápido e atende minhas necessidades.,,,3.4.4,0,"[{""criteria"":""vaf_linking_bank_accounts"",""rating"":null},{""criteria"":""vaf_never_display_deceptive_ads"",""rating"":null},{""criteria"":""vaf_phase1_nfc_payments"",""rating"":null}]"
gp:AOqpTOFJVpxWl8MYGkJndvuE1XTexl_sxFf553ff8O6mvnMpnyb4XP1zvtzZb7BIwFFZnIhcDCe7E45TMMxjUA,Luzivalde Tavares Fernandes,https://lh3.googleusercontent.com/a-/AOh14Ghi9i-bwqHm5Vafus6mMD7Qh0p5DdAo2CH6ikdr9Q,2019-05-17T22:11:30.135Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFJVpxWl8MYGkJndvuE1XTexl_sxFf553ff8O6mvnMpnyb4XP1zvtzZb7BIwFFZnIhcDCe7E45TMMxjUA,,"Com a última atualização, o app Bradesco ficou melhor de navegar e fácil de entender para que serve cada ícone disposto. Está rápido fácil e prático para qualquer pessoa usar .",,,3.4.4,0,"[{""criteria"":""vaf_never_display_useful_notifications"",""rating"":null},{""criteria"":""vaf_never_display_disruptive_ads"",""rating"":null},{""criteria"":""vaf_phase1_nfc_payments"",""rating"":null}]"
gp:AOqpTOH4Sx-BMJe9h8sksd5qtWr3X_ywNd4p22QN1vb_coYSX4RtZ9nrs_mifTXwwGu1vgb806MHLJgPAqAbXQ,Marcia Oliveira,https://lh3.googleusercontent.com/-q4kTEA-8EWc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nAJd187JBT_CmdqDE8xhWosCZoOIQ/photo.jpg,2019-05-17T21:00:07.899Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOH4Sx-BMJe9h8sksd5qtWr3X_ywNd4p22QN1vb_coYSX4RtZ9nrs_mifTXwwGu1vgb806MHLJgPAqAbXQ,,ótimo aplicativo útil no dia a dia!,,,3.4.4,0,"[{""criteria"":""vaf_phase1_making_payments"",""rating"":2},{""criteria"":""vaf_phase1_tracking_stocks"",""rating"":2},{""criteria"":""vaf_phase1_auto_investing"",""rating"":2}]"
gp:AOqpTOEJTc03UFoZahyYztojnfXgOjQf9i1hFkVxGKiQA5ZyL8aRDGkScXcq8CQpU0R8EsccaNOANypDudX9zw,Felipe Cavalcanti,https://lh3.googleusercontent.com/a-/AOh14Ggp0bhPJOqYIwhmy7LC4KAQ3pbS3Q5BRkpf7tN3jho,2019-05-17T15:20:41.215Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOEJTc03UFoZahyYztojnfXgOjQf9i1hFkVxGKiQA5ZyL8aRDGkScXcq8CQpU0R8EsccaNOANypDudX9zw,,"App simplesmente ridículo pra uma empresa que faturou R$19 bilhoes ano passado. Cheio de bugs, a digital não funciona direito, erro de senha errada quando bota a digital(??), erro de já ter uma conexão em andamento tem que fechar e reabrir o app(bug que persiste a pelo menos uns 2 anos). Bugs ao tentar entrar na conta e conexao perdida. Isso sem falar da UX deplorável. Vergonha uma empresa desse tamanho com um app sem investimento desse.",,,3.4.4,0,"[{""criteria"":""vaf_never_display_useful_notifications"",""rating"":2},{""criteria"":""vaf_phase1_homescreen_widgets"",""rating"":3},{""criteria"":""vaf_tracking_finances"",""rating"":2}]"
gp:AOqpTOHOtrMH5YjEUAOi2jRsFQ3bxYpV3rPDWcyuAeICKTl-p-nFIJgq6vUjPnY2iGEGm-1-927_K-yCgl4Y3Q,Jesiel Oliveira,https://lh3.googleusercontent.com/-ZJpneGbNm0U/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nArkgYipiNIAhroJsravZbOEJAPiQ/photo.jpg,2019-05-16T23:16:55.761Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHOtrMH5YjEUAOi2jRsFQ3bxYpV3rPDWcyuAeICKTl-p-nFIJgq6vUjPnY2iGEGm-1-927_K-yCgl4Y3Q,,bom,,,3.4.4,0,"[{""criteria"":""vaf_phase1_payday_loans"",""rating"":null},{""criteria"":""vaf_phase1_budgeting"",""rating"":null},{""criteria"":""vaf_phase1_auto_investing"",""rating"":null}]"
gp:AOqpTOGw_87G7IdGtwHXYl-4S6xSwMCgH3NFprBvvQvv8xNyPlyKJtzO9OqSsE2UymKnwCJztajvKchqQGbpTQ,Maria Luiza Angeli,https://lh3.googleusercontent.com/a-/AOh14GhXFudh8oK4WT4KjuV9Ji4Jsoei3JU9xEcy3PJQ3w,2019-05-16T20:12:40.984Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGw_87G7IdGtwHXYl-4S6xSwMCgH3NFprBvvQvv8xNyPlyKJtzO9OqSsE2UymKnwCJztajvKchqQGbpTQ,,not as good as I thought it would be. Difficult to find out info.,,,3.4.4,14,"[{""criteria"":""vaf_phase1_budgeting"",""rating"":3},{""criteria"":""vaf_phase1_fdic_insured"",""rating"":3},{""criteria"":""vaf_phase1_financial_news"",""rating"":3}]"
gp:AOqpTOFRu-G6YNxbZPj7G30_xLBqW1d7EAh4AqdX0FKH56JkTD8-t3plzEiznkq_kNCiiH3eGXWSwNiNAWFAbw,Daniel Dias,https://lh3.googleusercontent.com/a-/AOh14GjNSX8HN41PL5RrpC3U06azRFdIuxk2OIC_00DzzA,2019-05-16T18:46:36.945Z,4,4,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFRu-G6YNxbZPj7G30_xLBqW1d7EAh4AqdX0FKH56JkTD8-t3plzEiznkq_kNCiiH3eGXWSwNiNAWFAbw,,bom aplicativo. Resolve o que preciso obrigado Bradesco.,,,3.2.28,0,"[{""criteria"":""vaf_tracking_finances"",""rating"":1},{""criteria"":""vaf_phase1_monitoring_credit"",""rating"":1},{""criteria"":""vaf_phase1_getting_credit_scores"",""rating"":1}]"
gp:AOqpTOHhhAsX-1BR1EiNxvIkXIihLYniWM2M36tT-a-JP8YYJUP187uEKOh6T87Y5Zy1JWJLfziDNn-aKPtKRg,Marcus Rigonati,https://lh3.googleusercontent.com/a-/AOh14GgKvlsa0ArAv0apuvpGQpvzl4vlE4LXsfpEImgF,2019-05-16T16:13:04.750Z,4,4,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHhhAsX-1BR1EiNxvIkXIihLYniWM2M36tT-a-JP8YYJUP187uEKOh6T87Y5Zy1JWJLfziDNn-aKPtKRg,,"O app é ótimo, porém sofre com um pouco de lentidão e uma coisa que me incomoda muito é o leitor de codigo de barras que nunca funciona e eu preciso digitar todos os números de um boleto",,,,0,"[{""criteria"":""vaf_phase1_budgeting"",""rating"":3},{""criteria"":""vaf_never_display_content_language"",""rating"":3},{""criteria"":""vaf_phase1_personal_loans"",""rating"":1}]"
gp:AOqpTOGvrK8DWf7Wn69g9-poX_tO3ZcmS1uoBMn5Z8zE6mSWrHtXLU_L65CTPa9xycIQ-ZmfLu-kTRqDtdEh4Q,FlowEd,https://lh3.googleusercontent.com/a-/AOh14GgGpmwBoZIeUjUowrkzw1FYxGmm2O-2P-7vsohuEQ,2019-05-16T15:20:12.818Z,3,3,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGvrK8DWf7Wn69g9-poX_tO3ZcmS1uoBMn5Z8zE6mSWrHtXLU_L65CTPa9xycIQ-ZmfLu-kTRqDtdEh4Q,,"Muito confuso de usar, falta mais simplicidade",,,3.4.4,0,"[{""criteria"":""vaf_phase1_international_transfers"",""rating"":3},{""criteria"":""vaf_tracking_finances"",""rating"":3},{""criteria"":""vaf_phase1_auto_investing"",""rating"":3}]"
gp:AOqpTOFpKSClj2km__AQ6yp6wDKWTl_6ddSk_JnUdIwO2XnKK6jX3sAd-lBiOB-OmWHQKlKZdu_q2DokjQCWeg,Wellington Torres,https://lh3.googleusercontent.com/a-/AOh14GiK9g-envT646NaXZt9f3Z3c-7R6cgs6BL8AZhqQw,2019-05-16T10:29:46.239Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFpKSClj2km__AQ6yp6wDKWTl_6ddSk_JnUdIwO2XnKK6jX3sAd-lBiOB-OmWHQKlKZdu_q2DokjQCWeg,,Deixa a desejar em comparação ao internet banking .,,,3.4.4,0,"[{""criteria"":""vaf_phase1_personal_loans"",""rating"":null},{""criteria"":""vaf_phase1_monitoring_credit"",""rating"":null},{""criteria"":""vaf_phase1_tax_preparation"",""rating"":null}]"
gp:AOqpTOEyrPeeoXNo2pyri5DXbAKLMQucSGV8XfRVoEz4xSVlczYv1KfbbdgPslkwvIaxk_l0Dlwg4GB7JCXKUQ,Jody Lawrence,https://lh3.googleusercontent.com/a-/AOh14GinxX5EpQIRYYkLqo8O6LSX6C1KJusjINx3aHR-UQ,2019-05-15T20:19:39.133Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOEyrPeeoXNo2pyri5DXbAKLMQucSGV8XfRVoEz4xSVlczYv1KfbbdgPslkwvIaxk_l0Dlwg4GB7JCXKUQ,,Pratico e facil de usar.,,,3.4.4,0,"[{""criteria"":""vaf_never_display_spend_more_time"",""rating"":2},{""criteria"":""vaf_phase1_international_transfers"",""rating"":3},{""criteria"":""vaf_linking_bank_accounts"",""rating"":3}]"
gp:AOqpTOFay0LXcIJCuE5fhE7Py2DE3Orar3PE3lTz9pnJ-vSKg0r4Rp8CvjMCyHyLJkv5-kBNYSI_YTLxbJRVzw,Deborah Costa,https://lh3.googleusercontent.com/a-/AOh14GjDFLkQUStg2a6q3hJwIu3bLgoWl8oFOUmNWvjdRA,2019-05-15T17:27:27.665Z,3,3,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFay0LXcIJCuE5fhE7Py2DE3Orar3PE3lTz9pnJ-vSKg0r4Rp8CvjMCyHyLJkv5-kBNYSI_YTLxbJRVzw,,poderia ser mais eficiente.,,,3.4.4,0,"[{""criteria"":""vaf_never_display_considerate_of_time"",""rating"":null},{""criteria"":""vaf_phase1_home_insurance"",""rating"":null},{""criteria"":""vaf_see_multiple_accounts"",""rating"":null}]"
gp:AOqpTOHG1S6Bp8I_1so4Q1WjfYoYs8tFbP1PHpzm3NcQYuGIutj4r24OpmnZmSRjK5k4QjURsPM-P5W9I9tZ-A,Gabriel Aockio,https://lh3.googleusercontent.com/a-/AOh14GgzTwRVr9-gqZRgsv7fYoHg1nQVZjzh1_EEQOK5qA,2019-05-15T13:41:10.522Z,4,4,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHG1S6Bp8I_1so4Q1WjfYoYs8tFbP1PHpzm3NcQYuGIutj4r24OpmnZmSRjK5k4QjURsPM-P5W9I9tZ-A,,"bom app , poderia rodar mais rapido e ter informaçoes visualmente mais acessiveis",,,3.4.4,0,"[{""criteria"":""vaf_never_display_spend_more_time"",""rating"":null},{""criteria"":""vaf_phase1_home_insurance"",""rating"":null},{""criteria"":""vaf_phase1_nfc_payments"",""rating"":null}]"
gp:AOqpTOH3FFPP9UquKmOLeVr0BwknH2NiKPmQDX9FDd85teJYdShEKIekz_BYPCIV9WgreGl9OKDZnbAGqP-iwg,Play LGL50,https://lh3.googleusercontent.com/-TvcLR9Pbt_E/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBXxA-FDee7ogBbFpcxptOjx-xcow/photo.jpg,2019-05-15T09:59:22.601Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOH3FFPP9UquKmOLeVr0BwknH2NiKPmQDX9FDd85teJYdShEKIekz_BYPCIV9WgreGl9OKDZnbAGqP-iwg,,Funciona bem.,,,3.4.4,0,"[{""criteria"":""vaf_phase1_payday_loans"",""rating"":null},{""criteria"":""vaf_phase1_life_insurance"",""rating"":null},{""criteria"":""vaf_never_display_easy_to_use"",""rating"":null}]"
gp:AOqpTOFVyfFC94fF0pqVZLNBYj3_DH0AQplHn8rEnngdt-H2IRAY7SJ7nGzioH61j7j49D_Gak_M4PxGITtOZw,Raimundo Rodrigues,https://lh3.googleusercontent.com/-83zKkl_6HKk/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nAlnoFzowSfCtiGs8a8SH22TDCZAg/photo.jpg,2019-05-14T23:21:01.380Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFVyfFC94fF0pqVZLNBYj3_DH0AQplHn8rEnngdt-H2IRAY7SJ7nGzioH61j7j49D_Gak_M4PxGITtOZw,,"Fala para eu digitar a chave de segurança que aparesse na tela, digito e não mi da acesso😡 uma estrela pra vcs, imagina a dor de cabeça que è para quem esta no exterior🤯 Si tivesse a opção de não estrela, essa seria minha opção( 0 )",,,3.3.17,0,"[{""criteria"":""vaf_phase1_see_multiple_accounts"",""rating"":null},{""criteria"":""vaf_phase1_budgeting"",""rating"":null},{""criteria"":""vaf_tracking_finances"",""rating"":null}]"
gp:AOqpTOGQZdg8yR6vbQPDN8ARQIcD9SC1tW-C_PDkrXvT0LelWYaMBtqjlFC3fJs1tcvlNh6ZUj-KjMLD_7HfiA,Cleci Noernberg,https://lh3.googleusercontent.com/a-/AOh14GiIzOXEA58A37teGO-PfkPZJCYLuiJWjp7FKfR-Gw,2019-05-14T22:33:22.744Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGQZdg8yR6vbQPDN8ARQIcD9SC1tW-C_PDkrXvT0LelWYaMBtqjlFC3fJs1tcvlNh6ZUj-KjMLD_7HfiA,,"como posso abrir o aplicativo pelo celular se ele pede o código de segurança que está no celular???? Até eu fechar a janela do saldo, pegar o número e voltar, o número já mudou!!!",,,3.4.4,0,"[{""criteria"":""vaf_never_display_app_description"",""rating"":null},{""criteria"":""vaf_phase1_auto_insurance"",""rating"":null},{""criteria"":""vaf_phase1_monitoring_credit"",""rating"":null}]"
gp:AOqpTOEc7BKAt8CixSSCA8sYoszT9cNocZPKcvd4eyVNgDkuapTv1fwDPuWIkOks2_UBBdyBc683RVsGrJVtQA,Luiza Tavares,https://lh3.googleusercontent.com/a-/AOh14GhZ4A05hH0KobwHj3DgfM4lwCggROy7Ql9AViE4,2019-05-14T20:27:36.757Z,4,4,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOEc7BKAt8CixSSCA8sYoszT9cNocZPKcvd4eyVNgDkuapTv1fwDPuWIkOks2_UBBdyBc683RVsGrJVtQA,,Enjoyable,,,3.4.4,0,"[{""criteria"":""vaf_phase1_see_multiple_accounts"",""rating"":3},{""criteria"":""vaf_never_display_content_language"",""rating"":2},{""criteria"":""vaf_phase1_budgeting"",""rating"":3}]"
gp:AOqpTOGGuWNYPkplFeGdi6lMrSO9NKgrmL6G_39rkQdY6VJjRqn9wX-kQmZC52Whw1LTv37-ZNZRCUHxLWA-aQ,Aldrei Castellani,https://lh3.googleusercontent.com/-0Tqed2pfAWQ/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nC7lGP1cQkHDDn5roD5MHCG6g81-g/photo.jpg,2019-05-14T19:24:24.117Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGGuWNYPkplFeGdi6lMrSO9NKgrmL6G_39rkQdY6VJjRqn9wX-kQmZC52Whw1LTv37-ZNZRCUHxLWA-aQ,,essencial,,,3.4.4,0,"[{""criteria"":""vaf_phase1_linking_bank_accounts"",""rating"":null},{""criteria"":""vaf_never_display_positive_impact"",""rating"":null},{""criteria"":""vaf_phase1_nfc_payments"",""rating"":null}]"
gp:AOqpTOF-TSY-CifmsM4XB7AXCfcrLf18YJfmrYc1RMO9rJvgazoVLytnB48T5AkCJdd8WHDGFtEmmxUCJp6TvA,caiã almeida RJ,https://lh3.googleusercontent.com/-dTOvfP4fqJU/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nAdbQQPOusTgtZQ9fPw-2yqKLaksg/photo.jpg,2019-05-14T17:08:05.402Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOF-TSY-CifmsM4XB7AXCfcrLf18YJfmrYc1RMO9rJvgazoVLytnB48T5AkCJdd8WHDGFtEmmxUCJp6TvA,,"que aplicativo horrível! em todos os sentidos, péssimo!",,,3.4.4,0,"[{""criteria"":""vaf_never_display_easy_to_use"",""rating"":null},{""criteria"":""vaf_never_display_make_you_happy"",""rating"":null},{""criteria"":""vaf_phase1_personal_loans"",""rating"":null}]"
gp:AOqpTOHhkw7lYjV1aaaw1_Shz0g0nWk3ykozujLyHIrPRbDOoUUvltCea3eZwKZATKTuu_jVqjHks2EmoPTiNw,Wilton Alves,https://lh3.googleusercontent.com/a-/AOh14GgOnYjn1MJl6moXfr6q46vsqJI5UG3EnbVGrTcStQ,2019-05-14T14:52:22.801Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHhkw7lYjV1aaaw1_Shz0g0nWk3ykozujLyHIrPRbDOoUUvltCea3eZwKZATKTuu_jVqjHks2EmoPTiNw,,Foi bom enquanto durou.... Já não basta ter que ir ao banco pra instalar o app vou ter que ir pra atualizar tbm!? Qual é o sentido de disponibilizar um app se for pra continuar refém da agência??? Espero que resolvam logo isso.....,,,3.4.4,0,"[{""criteria"":""vaf_see_multiple_accounts"",""rating"":null},{""criteria"":""vaf_tracking_finances"",""rating"":null},{""criteria"":""vaf_phase1_linking_bank_accounts"",""rating"":null}]"
gp:AOqpTOFBCHBmraBYbA-V2c8r_UUZMilGaRVoj6dlpEkwmAEhrXhmgzDoPmytFl20yT7oWaHv2dntGyN7TPgP5Q,Jefferson Alcantara,https://lh3.googleusercontent.com/a-/AOh14GjxlDA2AEm_gbs9dAVHmPFJ69hZiw5HDQ7SXJIJ,2019-05-14T13:32:20.449Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFBCHBmraBYbA-V2c8r_UUZMilGaRVoj6dlpEkwmAEhrXhmgzDoPmytFl20yT7oWaHv2dntGyN7TPgP5Q,,Quando loga no app é Ok. Péssimo sistema de autenticação e sessão. Necessário inúmeras tentativas de login pra conseguir acesso.,,,3.3.17,0,"[{""criteria"":""vaf_phase1_trading_stocks"",""rating"":null},{""criteria"":""vaf_never_display_inappropriate_ads"",""rating"":2},{""criteria"":""vaf_phase1_personal_loans"",""rating"":2}]"
gp:AOqpTOF7hxQH4F3mo27FHv26N94Vb72oaWjRy_08tWdKZoPMPXMqgZEcVNkSdnXRsE95OG9CxGCCDHbPzVjsng,Leonardo Souza,https://lh3.googleusercontent.com/a-/AOh14Ghqqt4skkvM0Si3Sq065xjrTvNYDM4TL8hAhyclIQ,2019-05-14T01:56:01.650Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOF7hxQH4F3mo27FHv26N94Vb72oaWjRy_08tWdKZoPMPXMqgZEcVNkSdnXRsE95OG9CxGCCDHbPzVjsng,,"Foram exatamente 5 horas após a instalação, e as primeiras operações, até o aplicativo bloquear o meu acesso. Agora, o mesmo me instrui para comparecer à agência. Instalei este aplicativo justamente para evitar a agência. Irônico, não? Enfim, sorte minha não precisar de interagir com bancos. Mas eu sinto por aqueles que precisam. Por fim, evitem ao máximo estes aplicativos de bancos. Se precisarem, boa sorte. Se não, justifica a dor de cabeça? Justamente dos bancos que nos prometem alegrias.",,,3.4.4,0,"[{""criteria"":""vaf_never_display_positive_impact"",""rating"":2},{""criteria"":""vaf_phase1_budgeting"",""rating"":2},{""criteria"":""vaf_phase1_auto_insurance"",""rating"":3}]"
gp:AOqpTOFgJ7lYytxM8HRe006o1zX9SoiSGaHO1HeLGX1rTMXT6i9SdVpT2ImIZ2_wf1PJ8D_Fbn90oURIiU4DNg,Rick Apocalypse,https://lh3.googleusercontent.com/a-/AOh14GjGtH2sdjLHBnvSN6f_7DsOpwZknVD_V0DO70J7Jw,2019-05-13T17:25:29.655Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFgJ7lYytxM8HRe006o1zX9SoiSGaHO1HeLGX1rTMXT6i9SdVpT2ImIZ2_wf1PJ8D_Fbn90oURIiU4DNg,,Não consigo mais usar essa coisa. Mudaram a segurança e agora não sei como usar.,,,3.4.4,0,"[{""criteria"":""vaf_phase1_personal_loans"",""rating"":3},{""criteria"":""vaf_phase1_tax_preparation"",""rating"":3},{""criteria"":""vaf_never_display_disruptive_ads"",""rating"":2}]"
gp:AOqpTOGWgogLytWyfV1V4QCy4h1Mvv0szT9PBnV7Tm5fPv5VH10iEYACH83TusLjIYL0SBU9zdbpH-ZdCxUYrw,Marcos Taize,https://lh3.googleusercontent.com/-Hk0r697g66w/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCw5vxiUksx_FCE46r83F28Vca0Qw/photo.jpg,2019-05-13T13:55:55.585Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGWgogLytWyfV1V4QCy4h1Mvv0szT9PBnV7Tm5fPv5VH10iEYACH83TusLjIYL0SBU9zdbpH-ZdCxUYrw,,Tudo certo!,2018-10-31T19:53:44.134Z,"Olá, Marcos! Qual mensagem é apresentada ao informar a chave de segurança? Por favor, envie mais informações para o e-mail aplicativos@bradesco.com.br. Vamos solicitar análise.",3.4.4,0,"[{""criteria"":""vaf_never_display_make_you_happy"",""rating"":1},{""criteria"":""vaf_making_payments"",""rating"":1},{""criteria"":""vaf_tracking_finances"",""rating"":1}]"
gp:AOqpTOHF8p0LKbJEpfLHrQRh819MF1kvhT4IZXGy_CakltT2bald4CJSCaGRk2mwIoFDJpQb-TG9_6Dyx9-5-g,Cleiton Rodrigues de Souza,https://lh3.googleusercontent.com/a-/AOh14GjVu7UjcnvefvZt9fHAbslogXRLu_DFBELzEk9tLg,2019-05-13T10:11:23.621Z,4,4,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHF8p0LKbJEpfLHrQRh819MF1kvhT4IZXGy_CakltT2bald4CJSCaGRk2mwIoFDJpQb-TG9_6Dyx9-5-g,,"Precisa corrigir bug no app. O mesmo ocorre ao compartilhar um comprovante, ao retornar à tela do app o mesmo já encerrou a sessão, necessitando abrir nova sessão.",,,3.4.4,0,"[{""criteria"":""vaf_phase1_managing_credit_cards"",""rating"":null},{""criteria"":""vaf_phase1_homescreen_widgets"",""rating"":null},{""criteria"":""vaf_phase1_auto_investing"",""rating"":null}]"
